tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2019-05-16,LANCANG,4,4,52,51
2019-05-17,LANCANG,4,4,35,56
2019-05-18,LANCANG,4,4,53,117
2019-05-19,LANCANG,4,4,76,68
2019-05-20,LANCANG,4,4,66,81
2019-05-21,LANCANG,4,4,72,69
2019-05-22,LANCANG,4,4,59,65
2019-05-23,LANCANG,4,4,53,84
2019-05-24,LANCANG,4,4,59,92
2019-05-25,LANCANG,4,4,82,81
2019-05-26,LANCANG,4,4,115,70
2019-05-27,LANCANG,4,4,50,46
2019-05-28,LANCANG,4,4,76,68
2019-05-29,LANCANG,4,4,151,126
2019-05-30,LANCANG,4,4,188,144
2019-05-31,LANCANG,4,4,165,145
2019-05-01,PARI,4,11,215,850
2019-05-02,PARI,4,4,207,303
2019-05-03,PARI,6,4,416,188
2019-05-04,PARI,4,6,253,360
2019-05-05,PARI,6,4,377,116
2019-05-06,PARI,3,3,89,39
2019-05-07,PARI,4,4,55,53
2019-05-08,PARI,4,3,33,54
2019-05-09,PARI,3,3,38,33
2019-05-10,PARI,3,3,59,9
2019-05-11,PARI,3,6,28,177
2019-05-12,PARI,3,3,114,41
2019-05-13,PARI,3,4,38,33
2019-05-14,PARI,3,4,24,40
2019-05-15,PARI,3,4,50,47
2019-05-16,PARI,3,3,44,43
2019-05-17,PARI,4,3,60,35
2019-05-18,PARI,3,3,46,78
2019-05-19,PARI,3,3,148,60
2019-05-20,PARI,3,3,25,30
2019-05-21,PARI,3,4,51,68
2019-05-22,PARI,3,4,32,37
2019-05-23,PARI,3,3,24,25
2019-05-24,PARI,3,5,30,42
2019-05-25,PARI,3,5,38,80
2019-05-26,PARI,4,3,119,39
2019-05-27,PARI,3,4,53,55
2019-05-28,PARI,4,4,78,61
2019-05-29,PARI,4,4,68,56
2019-05-30,PARI,3,4,60,143
2019-05-31,PARI,3,4,78,65
2019-05-01,TIDUNG/PAYUNG,6,7,307,486
2019-05-02,TIDUNG/PAYUNG,4,4,209,193
2019-05-03,TIDUNG/PAYUNG,6,4,362,190
2019-05-04,TIDUNG/PAYUNG,4,7,290,309
2019-05-05,TIDUNG/PAYUNG,4,4,308,203
2019-05-06,TIDUNG/PAYUNG,1,2,58,113
2019-05-07,TIDUNG/PAYUNG,2,1,74,56
2019-05-08,TIDUNG/PAYUNG,3,2,61,74
2019-05-09,TIDUNG/PAYUNG,3,2,52,76
2019-05-10,TIDUNG/PAYUNG,2,1,79,14
2019-05-11,TIDUNG/PAYUNG,1,4,24,249
2019-05-12,TIDUNG/PAYUNG,2,2,197,181
2019-05-13,TIDUNG/PAYUNG,3,3,102,99
2019-05-14,TIDUNG/PAYUNG,3,2,69,66
2019-05-15,TIDUNG/PAYUNG,2,3,94,45
2019-05-16,TIDUNG/PAYUNG,2,2,58,107
2019-05-17,TIDUNG/PAYUNG,2,2,76,71
2019-05-18,TIDUNG/PAYUNG,2,4,44,166
2019-05-19,TIDUNG/PAYUNG,4,2,152,94
2019-05-20,TIDUNG/PAYUNG,2,2,56,85
2019-05-21,TIDUNG/PAYUNG,3,2,66,44
2019-05-22,TIDUNG/PAYUNG,3,3,45,68
2019-05-23,TIDUNG/PAYUNG,3,4,94,71
2019-05-24,TIDUNG/PAYUNG,3,3,197,51
2019-05-25,TIDUNG/PAYUNG,3,4,95,142
2019-05-26,TIDUNG/PAYUNG,3,2,238,121
2019-05-27,TIDUNG/PAYUNG,3,3,64,106
2019-05-28,TIDUNG/PAYUNG,2,2,116,95
2019-05-29,TIDUNG/PAYUNG,4,4,259,108
2019-05-30,TIDUNG/PAYUNG,4,4,202,248
2019-05-31,TIDUNG/PAYUNG,5,4,196,165
2019-05-01,PRAMUKA/PANGGANG,3,4,68,88
2019-05-02,PRAMUKA/PANGGANG,5,4,245,190
2019-05-03,PRAMUKA/PANGGANG,3,4,105,119
2019-05-04,PRAMUKA/PANGGANG,4,3,120,139
2019-05-05,PRAMUKA/PANGGANG,8,3,603,223
2019-05-06,PRAMUKA/PANGGANG,3,4,114,166
2019-05-07,PRAMUKA/PANGGANG,4,3,128,116
2019-05-08,PRAMUKA/PANGGANG,3,3,131,116
2019-05-09,PRAMUKA/PANGGANG,3,3,98,113
2019-05-10,PRAMUKA/PANGGANG,3,3,110,126
2019-05-11,PRAMUKA/PANGGANG,3,5,110,266
2019-05-12,PRAMUKA/PANGGANG,5,3,328,151
2019-05-13,PRAMUKA/PANGGANG,3,4,76,162
2019-05-14,PRAMUKA/PANGGANG,4,3,109,117
2019-05-15,PRAMUKA/PANGGANG,3,4,93,119
2019-05-16,PRAMUKA/PANGGANG,3,3,84,88
2019-05-17,PRAMUKA/PANGGANG,3,3,78,122
2019-05-18,PRAMUKA/PANGGANG,3,4,130,420
2019-05-19,PRAMUKA/PANGGANG,6,3,495,172
2019-05-20,PRAMUKA/PANGGANG,3,3,139,172
2019-05-21,PRAMUKA/PANGGANG,3,4,145,222
2019-05-22,PRAMUKA/PANGGANG,4,5,125,132
2019-05-23,PRAMUKA/PANGGANG,3,3,125,111
2019-05-24,PRAMUKA/PANGGANG,5,4,136,122
2019-05-25,PRAMUKA/PANGGANG,5,4,211,196
2019-05-26,PRAMUKA/PANGGANG,4,5,145,163
2019-05-27,PRAMUKA/PANGGANG,4,4,125,123
2019-05-28,PRAMUKA/PANGGANG,4,5,148,163
2019-05-29,PRAMUKA/PANGGANG,3,3,125,131
2019-05-30,PRAMUKA/PANGGANG,3,3,128,111
2019-05-31,PRAMUKA/PANGGANG,5,5,156,222
2019-05-01,KELAPA,3,5,66,112
2019-05-02,KELAPA,6,4,132,77
2019-05-03,KELAPA,5,5,99,66
2019-05-04,KELAPA,5,5,133,168
2019-05-05,KELAPA,6,5,172,100
2019-05-06,KELAPA,3,4,88,115
2019-05-07,KELAPA,6,5,133,61
2019-05-08,KELAPA,4,6,63,99
2019-05-09,KELAPA,6,5,78,76
2019-05-10,KELAPA,3,3,59,83
2019-05-11,KELAPA,2,4,37,140
2019-05-12,KELAPA,3,3,100,99
2019-05-13,KELAPA,4,3,98,87
2019-05-14,KELAPA,4,4,97,85
2019-05-15,KELAPA,3,4,56,82
2019-05-16,KELAPA,5,4,94,89
2019-05-17,KELAPA,5,5,86,73
2019-05-18,KELAPA,5,5,49,120
2019-05-19,KELAPA,6,5,157,90
2019-05-20,KELAPA,3,5,45,84
2019-05-21,KELAPA,5,3,111,67
2019-05-22,KELAPA,4,5,36,87
2019-05-23,KELAPA,5,4,117,60
2019-05-24,KELAPA,4,4,66,63
2019-05-25,KELAPA,6,6,171,163
2019-05-26,KELAPA,6,4,252,72
2019-05-27,KELAPA,3,4,113,165
2019-05-28,KELAPA,6,4,200,191
2019-05-29,KELAPA,4,4,172,184
2019-05-30,KELAPA,5,5,243,316
2019-05-31,KELAPA,4,6,145,265
2019-05-01,HARAPAN,2,2,98,116
2019-05-02,HARAPAN,3,2,115,38
2019-05-03,HARAPAN,2,1,41,21
2019-05-04,HARAPAN,1,4,16,255
2019-05-05,HARAPAN,2,1,253,15
2019-05-06,HARAPAN,1,2,26,24
2019-05-07,HARAPAN,1,2,15,13
2019-05-08,HARAPAN,1,1,7,5
2019-05-09,HARAPAN,1,1,14,17
2019-05-10,HARAPAN,1,1,9,11
2019-05-11,HARAPAN,1,2,9,95
2019-05-12,HARAPAN,2,1,96,13
2019-05-13,HARAPAN,2,1,79,63
2019-05-14,HARAPAN,1,1,84,72
2019-05-15,HARAPAN,1,1,24,7
2019-05-16,HARAPAN,2,1,18,12
2019-05-17,HARAPAN,1,1,12,15
2019-05-18,HARAPAN,1,2,15,62
2019-05-19,HARAPAN,1,1,29,13
2019-05-20,HARAPAN,2,1,90,25
2019-05-21,HARAPAN,1,2,23,26
2019-05-22,HARAPAN,2,1,14,2
2019-05-23,HARAPAN,1,1,22,6
2019-05-24,HARAPAN,1,2,16,53
2019-05-25,HARAPAN,1,2,23,87
2019-05-26,HARAPAN,2,1,110,14
2019-05-27,HARAPAN,2,1,74,69
2019-05-28,HARAPAN,1,1,5,7
2019-05-29,HARAPAN,1,1,12,8
2019-05-30,HARAPAN,1,1,26,41
2019-05-31,HARAPAN,2,1,45,52
2019-05-01,SABIRA,0,1,0,34
2019-05-02,SABIRA,2,1,27,1
2019-05-03,SABIRA,1,1,17,26
2019-05-04,SABIRA,1,1,18,32
