tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2020-02-26,LANCANG,5,5,36,44
2020-02-27,LANCANG,5,5,47,36
2020-02-28,LANCANG,5,5,55,43
2020-02-29,LANCANG,5,5,40,40
2020-02-01,PARI,4,6,71,671
2020-02-02,PARI,9,4,684,74
2020-02-03,PARI,4,4,71,122
2020-02-04,PARI,4,4,103,137
2020-02-05,PARI,5,4,97,104
2020-02-06,PARI,4,4,132,115
2020-02-07,PARI,4,4,116,129
2020-02-08,PARI,4,8,80,641
2020-02-09,PARI,9,6,829,512
2020-02-10,PARI,5,5,190,183
2020-02-11,PARI,4,4,158,129
2020-02-12,PARI,4,4,148,84
2020-02-13,PARI,4,4,94,38
2020-02-14,PARI,4,7,181,196
2020-02-15,PARI,6,10,216,689
2020-02-16,PARI,7,4,684,83
2020-02-17,PARI,4,5,99,97
2020-02-18,PARI,4,5,101,163
2020-02-19,PARI,4,4,124,52
2020-02-20,PARI,4,4,58,73
2020-02-21,PARI,4,4,40,136
2020-02-22,PARI,4,10,85,546
2020-02-23,PARI,8,4,573,130
2020-02-24,PARI,4,3,46,102
2020-02-25,PARI,4,4,108,91
2020-02-26,PARI,4,4,89,45
2020-02-27,PARI,4,4,44,63
2020-02-28,PARI,5,5,68,263
2020-02-29,PARI,5,10,278,848
2020-02-01,TIDUNG/PAYUNG,5,6,168,677
2020-02-02,TIDUNG/PAYUNG,6,5,615,77
2020-02-03,TIDUNG/PAYUNG,4,4,70,269
2020-02-04,TIDUNG/PAYUNG,3,4,46,88
2020-02-05,TIDUNG/PAYUNG,4,4,150,83
2020-02-06,TIDUNG/PAYUNG,4,4,92,98
2020-02-07,TIDUNG/PAYUNG,6,5,167,150
2020-02-08,TIDUNG/PAYUNG,6,11,94,646
2020-02-09,TIDUNG/PAYUNG,8,4,594,177
2020-02-10,TIDUNG/PAYUNG,4,4,105,191
2020-02-11,TIDUNG/PAYUNG,5,4,88,116
2020-02-12,TIDUNG/PAYUNG,4,4,137,144
2020-02-13,TIDUNG/PAYUNG,4,4,85,71
2020-02-14,TIDUNG/PAYUNG,6,5,127,114
2020-02-15,TIDUNG/PAYUNG,3,7,69,565
2020-02-16,TIDUNG/PAYUNG,4,8,659,121
2020-02-17,TIDUNG/PAYUNG,3,4,92,114
2020-02-18,TIDUNG/PAYUNG,4,3,88,53
2020-02-19,TIDUNG/PAYUNG,3,4,41,138
2020-02-20,TIDUNG/PAYUNG,4,4,150,166
2020-02-21,TIDUNG/PAYUNG,5,3,128,94
2020-02-22,TIDUNG/PAYUNG,3,8,59,625
2020-02-23,TIDUNG/PAYUNG,7,2,582,74
2020-02-24,TIDUNG/PAYUNG,2,4,29,286
2020-02-25,TIDUNG/PAYUNG,4,4,243,47
2020-02-26,TIDUNG/PAYUNG,4,4,51,271
2020-02-27,TIDUNG/PAYUNG,3,5,252,52
2020-02-28,TIDUNG/PAYUNG,4,4,114,109
2020-02-29,TIDUNG/PAYUNG,3,11,66,807
2020-02-01,PRAMUKA/PANGGANG,5,7,137,367
2020-02-02,PRAMUKA/PANGGANG,5,4,290,63
2020-02-03,PRAMUKA/PANGGANG,4,4,220,93
2020-02-04,PRAMUKA/PANGGANG,4,4,56,14
2020-02-05,PRAMUKA/PANGGANG,5,5,95,131
2020-02-06,PRAMUKA/PANGGANG,5,5,148,81
2020-02-07,PRAMUKA/PANGGANG,5,5,151,98
2020-02-08,PRAMUKA/PANGGANG,5,6,93,387
2020-02-09,PRAMUKA/PANGGANG,6,5,211,211
2020-02-10,PRAMUKA/PANGGANG,5,5,125,151
2020-02-11,PRAMUKA/PANGGANG,5,5,76,120
2020-02-12,PRAMUKA/PANGGANG,5,5,127,101
2020-02-13,PRAMUKA/PANGGANG,4,6,42,112
2020-02-14,PRAMUKA/PANGGANG,5,5,132,227
2020-02-15,PRAMUKA/PANGGANG,6,7,124,535
2020-02-16,PRAMUKA/PANGGANG,9,5,592,121
2020-02-17,PRAMUKA/PANGGANG,4,5,108,126
2020-02-18,PRAMUKA/PANGGANG,5,5,88,183
2020-02-19,PRAMUKA/PANGGANG,5,5,141,177
2020-02-20,PRAMUKA/PANGGANG,5,5,131,177
2020-02-21,PRAMUKA/PANGGANG,5,5,112,132
2020-02-22,PRAMUKA/PANGGANG,5,5,79,84
2020-02-23,PRAMUKA/PANGGANG,6,5,240,114
2020-02-24,PRAMUKA/PANGGANG,3,3,113,155
2020-02-25,PRAMUKA/PANGGANG,5,6,94,116
2020-02-26,PRAMUKA/PANGGANG,4,4,49,67
2020-02-27,PRAMUKA/PANGGANG,5,4,141,81
2020-02-28,PRAMUKA/PANGGANG,5,5,121,123
2020-02-29,PRAMUKA/PANGGANG,4,6,143,295
2020-02-01,KELAPA,4,4,62,83
2020-02-02,KELAPA,4,4,96,66
2020-02-03,KELAPA,3,4,84,135
2020-02-04,KELAPA,4,5,64,101
2020-02-05,KELAPA,4,4,136,137
2020-02-06,KELAPA,3,3,109,85
2020-02-07,KELAPA,3,4,72,89
2020-02-08,KELAPA,3,4,87,83
2020-02-09,KELAPA,4,4,91,144
2020-02-10,KELAPA,3,5,73,132
2020-02-11,KELAPA,7,7,128,200
2020-02-12,KELAPA,4,3,133,137
2020-02-13,KELAPA,3,3,61,56
2020-02-14,KELAPA,4,4,110,96
2020-02-15,KELAPA,4,4,97,145
2020-02-16,KELAPA,5,3,94,130
2020-02-17,KELAPA,3,4,93,116
2020-02-18,KELAPA,5,3,128,102
2020-02-19,KELAPA,4,4,113,105
2020-02-20,KELAPA,4,4,105,113
2020-02-21,KELAPA,6,4,135,106
2020-02-22,KELAPA,4,4,110,60
2020-02-23,KELAPA,4,4,64,62
2020-02-24,KELAPA,2,3,53,46
2020-02-25,KELAPA,3,3,41,72
2020-02-26,KELAPA,4,4,51,77
2020-02-27,KELAPA,4,4,72,67
2020-02-28,KELAPA,4,4,105,80
2020-02-29,KELAPA,4,5,199,103
2020-02-01,HARAPAN,1,6,538,26
2020-02-02,HARAPAN,4,1,471,27
2020-02-03,HARAPAN,1,3,10,59
2020-02-04,HARAPAN,2,2,86,27
2020-02-05,HARAPAN,3,2,29,27
2020-02-06,HARAPAN,1,1,7,5
2020-02-07,HARAPAN,2,1,33,8
2020-02-08,HARAPAN,2,6,34,403
2020-02-09,HARAPAN,5,3,391,24
2020-02-10,HARAPAN,2,2,38,46
2020-02-11,HARAPAN,3,4,29,28
2020-02-12,HARAPAN,1,1,28,7
2020-02-13,HARAPAN,2,2,36,57
2020-02-14,HARAPAN,2,2,65,41
2020-02-15,HARAPAN,1,6,17,523
2020-02-16,HARAPAN,7,2,573,36
2020-02-17,HARAPAN,1,1,20,9
2020-02-18,HARAPAN,4,3,54,51
2020-02-19,HARAPAN,4,6,44,91
2020-02-20,HARAPAN,4,6,44,91
2020-02-21,HARAPAN,1,1,27,12
2020-02-22,HARAPAN,1,4,5,331
2020-02-23,HARAPAN,6,1,336,8
2020-02-24,HARAPAN,2,1,11,10
2020-02-25,HARAPAN,2,1,19,34
2020-02-26,HARAPAN,3,1,133,18
2020-02-27,HARAPAN,2,1,11,23
2020-02-28,HARAPAN,1,1,17,7
2020-02-29,HARAPAN,1,4,19,500
2020-02-01,SABIRA,0,1,0,14
2020-02-02,SABIRA,1,0,12,0
2020-02-03,SABIRA,0,1,0,8
2020-02-04,SABIRA,1,0,10,0
2020-02-05,SABIRA,0,2,0,15
2020-02-06,SABIRA,1,0,14,0
2020-02-07,SABIRA,0,1,0,3
2020-02-08,SABIRA,0,1,0,15
2020-02-09,SABIRA,1,0,12,0
2020-02-10,SABIRA,0,1,0,10
2020-02-11,SABIRA,3,2,32,21
2020-02-12,SABIRA,0,1,0,26
2020-02-13,SABIRA,1,0,20,0
2020-02-14,SABIRA,0,1,0,18
2020-02-15,SABIRA,1,1,16,9
2020-02-16,SABIRA,1,0,22,0
2020-02-17,SABIRA,0,1,0,36
2020-02-18,SABIRA,1,2,11,36
2020-02-19,SABIRA,3,1,47,17
2020-02-20,SABIRA,1,0,9,0
2020-02-21,SABIRA,0,1,0,10
2020-02-22,SABIRA,2,2,35,37
2020-02-23,SABIRA,1,0,19,0
2020-02-24,SABIRA,0,0,0,0
2020-02-25,SABIRA,0,0,0,0
2020-02-26,SABIRA,0,1,0,25
2020-02-27,SABIRA,1,0,4,0
2020-02-28,SABIRA,0,1,0,6
2020-02-29,SABIRA,1,0,11,0
