tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2019-07-15,LANCANG,4,4,60,66
2019-07-16,LANCANG,4,4,60,56
2019-07-17,LANCANG,4,4,47,46
2019-07-18,LANCANG,3,3,36,59
2019-07-19,LANCANG,4,4,51,32
2019-07-20,LANCANG,3,3,67,53
2019-07-21,LANCANG,4,4,79,74
2019-07-22,LANCANG,4,4,57,46
2019-07-23,LANCANG,4,4,45,44
2019-07-24,LANCANG,4,4,42,44
2019-07-25,LANCANG,3,3,36,50
2019-07-26,LANCANG,4,4,47,46
2019-07-27,LANCANG,4,4,84,102
2019-07-28,LANCANG,4,4,82,116
2019-07-29,LANCANG,4,4,56,55
2019-07-30,LANCANG,4,4,51,56
2019-07-31,LANCANG,4,4,53,51
2019-07-01,PARI,5,5,347,311
2019-07-02,PARI,5,8,388,700
2019-07-03,PARI,6,8,538,764
2019-07-04,PARI,7,5,590,481
2019-07-05,PARI,5,5,417,608
2019-07-06,PARI,6,16,359,2116
2019-07-07,PARI,17,11,2675,962
2019-07-08,PARI,3,6,229,563
2019-07-09,PARI,6,7,617,584
2019-07-10,PARI,5,7,475,562
2019-07-11,PARI,6,5,471,452
2019-07-12,PARI,5,6,293,294
2019-07-13,PARI,8,13,481,1579
2019-07-14,PARI,12,5,1655,174
2019-07-15,PARI,5,5,132,196
2019-07-16,PARI,5,5,182,177
2019-07-17,PARI,5,5,150,161
2019-07-18,PARI,5,5,175,194
2019-07-19,PARI,5,5,150,261
2019-07-20,PARI,5,11,182,1255
2019-07-21,PARI,14,9,1046,282
2019-07-22,PARI,4,5,115,154
2019-07-23,PARI,5,5,111,175
2019-07-24,PARI,5,5,185,198
2019-07-25,PARI,5,5,193,181
2019-07-26,PARI,5,5,182,222
2019-07-27,PARI,5,13,199,1594
2019-07-28,PARI,9,6,1186,263
2019-07-29,PARI,7,5,587,493
2019-07-30,PARI,5,4,241,139
2019-07-31,PARI,6,6,301,218
2019-07-01,TIDUNG / PAYUNG,3,3,298,413
2019-07-02,TIDUNG / PAYUNG,4,4,397,385
2019-07-03,TIDUNG / PAYUNG,8,7,416,379
2019-07-04,TIDUNG / PAYUNG,4,4,387,361
2019-07-05,TIDUNG / PAYUNG,8,8,501,838
2019-07-06,TIDUNG / PAYUNG,6,15,908,2133
2019-07-07,TIDUNG / PAYUNG,16,10,2310,609
2019-07-08,TIDUNG / PAYUNG,6,7,563,459
2019-07-09,TIDUNG / PAYUNG,4,4,454,347
2019-07-10,TIDUNG / PAYUNG,4,5,408,357
2019-07-11,TIDUNG / PAYUNG,5,7,395,425
2019-07-12,TIDUNG / PAYUNG,10,7,432,635
2019-07-13,TIDUNG / PAYUNG,7,12,55,1846
2019-07-14,TIDUNG / PAYUNG,13,6,1587,315
2019-07-15,TIDUNG / PAYUNG,4,5,258,184
2019-07-16,TIDUNG / PAYUNG,4,4,125,143
2019-07-17,TIDUNG / PAYUNG,4,4,165,144
2019-07-18,TIDUNG / PAYUNG,4,4,195,174
2019-07-19,TIDUNG / PAYUNG,5,5,192,133
2019-07-20,TIDUNG / PAYUNG,5,12,156,1288
2019-07-21,TIDUNG / PAYUNG,10,5,1229,411
2019-07-22,TIDUNG / PAYUNG,4,4,142,99
2019-07-23,TIDUNG / PAYUNG,4,5,139,231
2019-07-24,TIDUNG / PAYUNG,5,6,265,191
2019-07-25,TIDUNG / PAYUNG,4,4,185,126
2019-07-26,TIDUNG / PAYUNG,5,5,199,62
2019-07-27,TIDUNG / PAYUNG,5,12,159,1909
2019-07-28,TIDUNG / PAYUNG,13,6,1959,336
2019-07-29,TIDUNG / PAYUNG,4,4,223,149
2019-07-30,TIDUNG / PAYUNG,4,3,196,177
2019-07-31,TIDUNG / PAYUNG,5,4,321,154
2019-07-01,PRAMUKA/PANGGANG,3,4,156,243
2019-07-02,PRAMUKA/PANGGANG,4,3,166,179
2019-07-03,PRAMUKA/PANGGANG,3,4,125,195
2019-07-04,PRAMUKA/PANGGANG,4,3,186,183
2019-07-05,PRAMUKA/PANGGANG,3,3,104,183
2019-07-06,PRAMUKA/PANGGANG,3,8,218,664
2019-07-07,PRAMUKA/PANGGANG,7,3,714,171
2019-07-08,PRAMUKA/PANGGANG,3,3,170,187
2019-07-09,PRAMUKA/PANGGANG,4,3,153,180
2019-07-10,PRAMUKA/PANGGANG,3,4,134,177
2019-07-11,PRAMUKA/PANGGANG,3,3,134,160
2019-07-12,PRAMUKA/PANGGANG,3,3,115,123
2019-07-13,PRAMUKA/PANGGANG,3,3,193,733
2019-07-14,PRAMUKA/PANGGANG,7,3,741,733
2019-07-15,PRAMUKA/PANGGANG,3,4,148,195
2019-07-16,PRAMUKA/PANGGANG,4,3,178,178
2019-07-17,PRAMUKA/PANGGANG,3,4,150,207
2019-07-18,PRAMUKA/PANGGANG,4,3,153,140
2019-07-19,PRAMUKA/PANGGANG,3,3,121,140
2019-07-20,PRAMUKA/PANGGANG,3,8,209,833
2019-07-21,PRAMUKA/PANGGANG,7,3,719,173
2019-07-22,PRAMUKA/PANGGANG,3,3,152,187
2019-07-23,PRAMUKA/PANGGANG,4,3,153,188
2019-07-24,PRAMUKA/PANGGANG,3,4,103,188
2019-07-25,PRAMUKA/PANGGANG,4,3,177,159
2019-07-26,PRAMUKA/PANGGANG,3,3,141,113
2019-07-27,PRAMUKA/PANGGANG,3,6,176,561
2019-07-28,PRAMUKA/PANGGANG,6,3,604,561
2019-07-29,PRAMUKA/PANGGANG,5,4,243,189
2019-07-30,PRAMUKA/PANGGANG,3,4,155,192
2019-07-31,PRAMUKA/PANGGANG,3,4,104,184
2019-07-01,KELAPA,5,6,138,196
2019-07-02,KELAPA,5,4,124,118
2019-07-03,KELAPA,4,6,89,131
2019-07-04,KELAPA,7,4,185,162
2019-07-05,KELAPA,6,5,156,143
2019-07-06,KELAPA,6,5,168,342
2019-07-07,KELAPA,6,4,196,76
2019-07-08,KELAPA,4,5,100,194
2019-07-09,KELAPA,7,6,201,184
2019-07-10,KELAPA,3,5,72,388
2019-07-11,KELAPA,7,7,157,122
2019-07-12,KELAPA,5,5,88,123
2019-07-13,KELAPA,4,5,123,446
2019-07-14,KELAPA,6,5,184,97
2019-07-15,KELAPA,5,6,141,160
2019-07-16,KELAPA,4,4,92,146
2019-07-17,KELAPA,6,5,114,120
2019-07-18,KELAPA,7,4,106,49
2019-07-19,KELAPA,4,5,71,109
2019-07-20,KELAPA,5,6,48,265
2019-07-21,KELAPA,6,6,142,69
2019-07-22,KELAPA,5,6,188,133
2019-07-23,KELAPA,5,3,98,95
2019-07-24,KELAPA,5,6,111,199
2019-07-25,KELAPA,5,5,96,114
2019-07-26,KELAPA,6,5,100,56
2019-07-27,KELAPA,6,6,82,359
2019-07-28,KELAPA,6,6,156,137
2019-07-29,KELAPA,5,5,79,81
2019-07-30,KELAPA,6,5,177,135
2019-07-31,KELAPA,5,6,115,114
2019-07-01,HARAPAN,3,4,151,261
2019-07-02,HARAPAN,2,3,228,167
2019-07-03,HARAPAN,2,3,193,168
2019-07-04,HARAPAN,3,2,142,29
2019-07-05,HARAPAN,4,4,100,322
2019-07-06,HARAPAN,6,6,168,342
2019-07-07,HARAPAN,9,2,2262,72
2019-07-08,HARAPAN,2,2,134,70
2019-07-09,HARAPAN,2,2,119,90
2019-07-10,HARAPAN,2,1,111,97
2019-07-11,HARAPAN,2,2,172,94
2019-07-12,HARAPAN,3,2,141,185
2019-07-13,HARAPAN,1,8,30,1483
2019-07-14,HARAPAN,9,1,20,1697
2019-07-15,HARAPAN,1,2,18,81
2019-07-16,HARAPAN,2,1,64,12
2019-07-17,HARAPAN,2,1,98,10
2019-07-18,HARAPAN,1,1,12,66
2019-07-19,HARAPAN,2,2,39,177
2019-07-20,HARAPAN,2,10,126,1347
2019-07-21,HARAPAN,5,1,1191,20
2019-07-22,HARAPAN,1,2,18,44
2019-07-23,HARAPAN,1,2,13,10
2019-07-24,HARAPAN,2,1,14,22
2019-07-25,HARAPAN,3,2,124,31
2019-07-26,HARAPAN,2,3,50,181
2019-07-27,HARAPAN,3,11,47,1695
2019-07-28,HARAPAN,9,2,1643,18
2019-07-29,HARAPAN,5,4,167,133
2019-07-30,HARAPAN,3,2,137,101
2019-07-31,HARAPAN,1,1,9,12
2019-07-01,SABIRA,1,1,35,16
2019-07-02,SABIRA,1,1,32,16
2019-07-03,SABIRA,1,1,17,16
2019-07-04,SABIRA,1,1,8,33
2019-07-05,SABIRA,1,1,17,35
2019-07-06,SABIRA,1,1,16,32
2019-07-07,SABIRA,1,1,35,7
2019-07-08,SABIRA,1,3,37,27
2019-07-09,SABIRA,3,1,78,11
2019-07-10,SABIRA,0,1,0,15
2019-07-11,SABIRA,2,1,39,11
2019-07-12,SABIRA,1,1,10,26
2019-07-13,SABIRA,1,1,6,21
2019-07-14,SABIRA,1,1,31,42
2019-07-15,SABIRA,1,1,8,29
2019-07-16,SABIRA,1,2,8,36
2019-07-17,SABIRA,3,3,49,28
2019-07-18,SABIRA,1,1,6,17
2019-07-19,SABIRA,1,1,20,4
2019-07-20,SABIRA,1,2,14,34
2019-07-21,SABIRA,1,1,17,27
2019-07-22,SABIRA,2,2,22,6
2019-07-23,SABIRA,1,1,3,5
2019-07-24,SABIRA,2,4,34,50
2019-07-25,SABIRA,1,1,9,13
2019-07-26,SABIRA,1,1,3,18
2019-07-27,SABIRA,1,1,1,29
2019-07-28,SABIRA,1,1,31,6
2019-07-29,SABIRA,1,1,20,2
2019-07-30,SABIRA,1,1,10,23
2019-07-31,SABIRA,1,2,22,16
