tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2021-07-17,LANCANG,6,6,22,13
2021-07-18,LANCANG,6,6,21,21
2021-07-19,LANCANG,6,6,29,30
2021-07-20,LANCANG,1,1,16,5
2021-07-21,LANCANG,6,6,29,19
2021-07-22,LANCANG,6,6,37,23
2021-07-23,LANCANG,6,6,26,16
2021-07-24,LANCANG,6,6,30,16
2021-07-25,LANCANG,6,6,34,26
2021-07-26,LANCANG,6,6,34,28
2021-07-27,LANCANG,6,6,20,20
2021-07-28,LANCANG,6,6,34,25
2021-07-29,LANCANG,6,6,21,17
2021-07-30,LANCANG,6,6,37,19
2021-07-31,LANCANG,6,6,26,12
2021-07-01,PARI,4,4,17,14
2021-07-02,PARI,8,8,94,86
2021-07-03,PARI,5,5,8,68
2021-07-04,PARI,6,6,58,3
2021-07-05,PARI,4,4,6,12
2021-07-06,PARI,3,3,7,8
2021-07-07,PARI,4,4,7,7
2021-07-08,PARI,3,3,5,1
2021-07-09,PARI,3,3,5,1
2021-07-10,PARI,3,3,7,5
2021-07-11,PARI,3,3,2,3
2021-07-12,PARI,3,3,5,3
2021-07-13,PARI,2,2,0,0
2021-07-14,PARI,2,2,0,1
2021-07-15,PARI,2,2,0,0
2021-07-16,PARI,3,3,3,6
2021-07-17,PARI,2,2,1,0
2021-07-18,PARI,3,3,5,10
2021-07-19,PARI,3,3,3,10
2021-07-20,PARI,0,0,0,0
2021-07-21,PARI,3,3,3,8
2021-07-22,PARI,3,3,4,10
2021-07-23,PARI,3,3,7,12
2021-07-24,PARI,2,2,5,3
2021-07-25,PARI,3,10,17,5
2021-07-26,PARI,2,2,2,8
2021-07-27,PARI,3,3,13,11
2021-07-28,PARI,2,2,2,2
2021-07-29,PARI,3,3,3,9
2021-07-30,PARI,2,2,4,3
2021-07-31,PARI,3,3,9,8
2021-07-01,TIDUNG/PAYUNG,5,5,19,10
2021-07-02,TIDUNG/PAYUNG,5,5,30,33
2021-07-03,TIDUNG/PAYUNG,5,5,21,30
2021-07-04,TIDUNG/PAYUNG,5,5,24,9
2021-07-05,TIDUNG/PAYUNG,5,5,9,32
2021-07-06,TIDUNG/PAYUNG,5,5,7,11
2021-07-07,TIDUNG/PAYUNG,5,5,10,13
2021-07-08,TIDUNG/PAYUNG,4,4,5,8
2021-07-09,TIDUNG/PAYUNG,4,4,9,19
2021-07-10,TIDUNG/PAYUNG,4,4,3,15
2021-07-11,TIDUNG/PAYUNG,4,4,11,3
2021-07-12,TIDUNG/PAYUNG,4,4,6,17
2021-07-13,TIDUNG/PAYUNG,4,4,11,3
2021-07-14,TIDUNG/PAYUNG,4,4,4,1
2021-07-15,TIDUNG/PAYUNG,4,4,5,3
2021-07-16,TIDUNG/PAYUNG,4,4,10,7
2021-07-17,TIDUNG/PAYUNG,4,4,5,11
2021-07-18,TIDUNG/PAYUNG,4,4,10,2
2021-07-19,TIDUNG/PAYUNG,4,4,16,20
2021-07-20,TIDUNG/PAYUNG,0,0,0,0
2021-07-21,TIDUNG/PAYUNG,5,4,17,21
2021-07-22,TIDUNG/PAYUNG,4,4,12,7
2021-07-23,TIDUNG/PAYUNG,4,4,18,9
2021-07-24,TIDUNG/PAYUNG,4,4,5,9
2021-07-25,TIDUNG/PAYUNG,4,4,19,11
2021-07-26,TIDUNG/PAYUNG,4,4,13,16
2021-07-27,TIDUNG/PAYUNG,4,4,11,7
2021-07-28,TIDUNG/PAYUNG,4,4,8,12
2021-07-29,TIDUNG/PAYUNG,4,4,4,16
2021-07-30,TIDUNG/PAYUNG,4,4,13,13
2021-07-31,TIDUNG/PAYUNG,4,4,4,11
2021-07-01,PRAMUKA/PANGGANG,6,4,62,61
2021-07-02,PRAMUKA/PANGGANG,4,5,73,55
2021-07-03,PRAMUKA/PANGGANG,5,4,75,68
2021-07-04,PRAMUKA/PANGGANG,5,8,76,309
2021-07-05,PRAMUKA/PANGGANG,9,5,392,110
2021-07-06,PRAMUKA/PANGGANG,5,6,76,100
2021-07-07,PRAMUKA/PANGGANG,6,5,81,128
2021-07-08,PRAMUKA/PANGGANG,5,6,82,56
2021-07-09,PRAMUKA/PANGGANG,7,5,65,71
2021-07-10,PRAMUKA/PANGGANG,5,5,74,112
2021-07-11,PRAMUKA/PANGGANG,5,11,65,418
2021-07-12,PRAMUKA/PANGGANG,7,6,328,73
2021-07-13,PRAMUKA/PANGGANG,6,8,64,132
2021-07-14,PRAMUKA/PANGGANG,6,5,87,54
2021-07-15,PRAMUKA/PANGGANG,6,5,42,65
2021-07-16,PRAMUKA/PANGGANG,5,4,48,39
2021-07-17,PRAMUKA/PANGGANG,5,5,53,87
2021-07-18,PRAMUKA/PANGGANG,5,9,37,223
2021-07-19,PRAMUKA/PANGGANG,7,5,307,81
2021-07-20,PRAMUKA/PANGGANG,5,6,62,109
2021-07-21,PRAMUKA/PANGGANG,5,5,56,49
2021-07-22,PRAMUKA/PANGGANG,5,6,51,43
2021-07-23,PRAMUKA/PANGGANG,5,5,51,62
2021-07-24,PRAMUKA/PANGGANG,5,6,82,86
2021-07-25,PRAMUKA/PANGGANG,6,6,46,214
2021-07-26,PRAMUKA/PANGGANG,8,5,282,74
2021-07-27,PRAMUKA/PANGGANG,6,5,79,92
2021-07-28,PRAMUKA/PANGGANG,5,5,43,50
2021-07-29,PRAMUKA/PANGGANG,5,5,54,75
2021-07-30,PRAMUKA/PANGGANG,5,5,62,87
2021-07-31,PRAMUKA/PANGGANG,5,8,27,123
2021-07-01,KELAPA,5,4,73,39
2021-07-02,KELAPA,3,6,62,73
2021-07-03,KELAPA,3,2,31,110
2021-07-04,KELAPA,4,5,78,98
2021-07-05,KELAPA,4,4,89,83
2021-07-06,KELAPA,3,4,118,72
2021-07-07,KELAPA,3,3,69,71
2021-07-08,KELAPA,4,4,72,51
2021-07-09,KELAPA,5,4,74,51
2021-07-10,KELAPA,3,4,54,95
2021-07-11,KELAPA,4,3,62,62
2021-07-12,KELAPA,3,5,52,117
2021-07-13,KELAPA,5,4,82,80
2021-07-14,KELAPA,3,4,42,88
2021-07-15,KELAPA,3,3,46,58
2021-07-16,KELAPA,4,3,42,46
2021-07-17,KELAPA,1,3,29,109
2021-07-18,KELAPA,3,3,48,55
2021-07-19,KELAPA,4,3,53,51
2021-07-20,KELAPA,5,5,59,69
2021-07-21,KELAPA,4,3,78,55
