tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2019-03-13,KELAPA,3,5,80,144
2019-03-14,KELAPA,6,4,157,114
2019-03-15,KELAPA,4,3,84,80
2019-03-16,KELAPA,3,5,63,142
2019-03-17,KELAPA,5,4,149,97
2019-03-18,KELAPA,4,4,89,109
2019-03-19,KELAPA,4,3,104,68
2019-03-20,KELAPA,3,4,55,69
2019-03-21,KELAPA,5,5,60,116
2019-03-22,KELAPA,4,2,105,35
2019-03-23,KELAPA,4,5,56,150
2019-03-24,KELAPA,5,4,94,59
2019-03-25,KELAPA,3,4,57,131
2019-03-26,KELAPA,4,3,84,74
2019-03-27,KELAPA,3,6,72,124
2019-03-28,KELAPA,6,4,124,59
2019-03-29,KELAPA,3,3,53,102
2019-03-30,KELAPA,4,5,128,198
2019-03-31,KELAPA,3,5,99,148
2019-03-01,HARAPAN,2,1,30,15
2019-03-02,HARAPAN,2,5,421,14
2019-03-03,HARAPAN,3,2,399,8
2019-03-04,HARAPAN,1,3,4,31
2019-03-05,HARAPAN,1,1,12,8
2019-03-06,HARAPAN,2,3,34,68
2019-03-07,HARAPAN,2,1,56,8
2019-03-08,HARAPAN,4,3,49,34
2019-03-09,HARAPAN,1,5,8,505
2019-03-10,HARAPAN,4,1,456,7
2019-03-11,HARAPAN,1,3,9,11
2019-03-12,HARAPAN,1,1,7,4
2019-03-13,HARAPAN,3,5,80,144
2019-03-14,HARAPAN,2,3,25,21
2019-03-15,HARAPAN,1,2,17,12
2019-03-16,HARAPAN,1,4,15,506
2019-03-17,HARAPAN,4,1,419,16
2019-03-18,HARAPAN,1,3,20,72
2019-03-19,HARAPAN,2,3,13,31
2019-03-20,HARAPAN,2,2,35,14
2019-03-21,HARAPAN,2,2,10,46
2019-03-22,HARAPAN,2,2,39,58
2019-03-23,HARAPAN,1,6,21,479
2019-03-24,HARAPAN,5,1,485,4
2019-03-25,HARAPAN,1,2,485,121
2019-03-26,HARAPAN,2,1,33,11
2019-03-27,HARAPAN,1,1,7,5
2019-03-28,HARAPAN,1,1,10,23
2019-03-29,HARAPAN,1,5,13,556
2019-03-30,HARAPAN,1,5,13,556
