tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2020-06-23,LANCANG,5,5,62,51
2020-06-24,LANCANG,5,5,48,54
2020-06-25,LANCANG,5,5,73,61
2020-06-26,LANCANG,5,5,68,99
2020-06-27,LANCANG,5,5,79,165
2020-06-28,LANCANG,5,5,113,65
2020-06-29,LANCANG,5,5,67,73
2020-06-30,LANCANG,5,5,57,52
2020-06-01,PARI,0,0,0,0
2020-06-02,PARI,2,2,22,17
2020-06-03,PARI,0,0,0,0
2020-06-04,PARI,1,1,8,12
2020-06-05,PARI,0,0,0,0
2020-06-06,PARI,1,1,17,15
2020-06-07,PARI,0,0,0,0
2020-06-08,PARI,2,2,20,16
2020-06-09,PARI,1,1,5,2
2020-06-10,PARI,2,2,10,13
2020-06-11,PARI,1,1,5,1
2020-06-12,PARI,2,2,6,8
2020-06-13,PARI,1,1,5,3
2020-06-14,PARI,2,2,20,10
2020-06-15,PARI,1,1,3,1
2020-06-16,PARI,2,2,15,10
2020-06-17,PARI,1,1,2,1
2020-06-18,PARI,1,1,4,3
2020-06-19,PARI,1,1,4,3
2020-06-20,PARI,1,1,9,11
2020-06-21,PARI,1,1,4,4
2020-06-22,PARI,2,2,22,17
2020-06-23,PARI,1,1,3,11
2020-06-24,PARI,2,2,13,15
2020-06-25,PARI,2,2,8,15
2020-06-26,PARI,4,3,32,56
2020-06-27,PARI,2,5,31,83
2020-06-28,PARI,5,5,193,157
2020-06-29,PARI,5,4,184,90
2020-06-30,PARI,3,3,56,68
2020-06-01,TIDUNG/PAYUNG,1,1,6,0
2020-06-02,TIDUNG/PAYUNG,1,1,4,2
2020-06-03,TIDUNG/PAYUNG,1,1,5,3
2020-06-04,TIDUNG/PAYUNG,1,1,4,0
2020-06-05,TIDUNG/PAYUNG,1,1,4,0
2020-06-06,TIDUNG/PAYUNG,1,1,0,3
2020-06-07,TIDUNG/PAYUNG,1,1,0,4
2020-06-08,TIDUNG/PAYUNG,3,3,19,15
2020-06-09,TIDUNG/PAYUNG,3,3,17,16
2020-06-10,TIDUNG/PAYUNG,3,3,4,12
2020-06-11,TIDUNG/PAYUNG,3,3,15,16
2020-06-12,TIDUNG/PAYUNG,3,3,27,33
2020-06-13,TIDUNG/PAYUNG,3,3,25,32
2020-06-14,TIDUNG/PAYUNG,3,3,28,15
2020-06-15,TIDUNG/PAYUNG,3,3,26,23
2020-06-16,TIDUNG/PAYUNG,3,3,18,15
2020-06-17,TIDUNG/PAYUNG,3,3,19,22
2020-06-18,TIDUNG/PAYUNG,3,3,10,17
2020-06-19,TIDUNG/PAYUNG,4,3,17,31
2020-06-20,TIDUNG/PAYUNG,4,4,29,56
2020-06-21,TIDUNG/PAYUNG,3,4,57,34
2020-06-22,TIDUNG/PAYUNG,4,3,26,29
2020-06-23,TIDUNG/PAYUNG,3,3,17,25
2020-06-24,TIDUNG/PAYUNG,3,3,23,29
