tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2019-10-19,LANCANG,4,4,59,87
2019-10-20,LANCANG,4,4,95,62
2019-10-21,LANCANG,4,4,55,31
2019-10-22,LANCANG,3,3,32,48
2019-10-23,LANCANG,3,3,34,41
2019-10-24,LANCANG,3,3,74,50
2019-10-25,LANCANG,3,3,57,52
2019-10-26,LANCANG,4,4,80,109
2019-10-27,LANCANG,4,4,84,61
2019-10-28,LANCANG,4,4,48,47
2019-10-29,LANCANG,4,4,49,73
2019-10-30,LANCANG,4,4,61,57
2019-10-31,LANCANG,4,4,58,76
2019-10-01,PARI,4,4,129,148
2019-10-02,PARI,4,5,204,132
2019-10-03,PARI,4,4,142,127
2019-10-04,PARI,4,5,113,238
2019-10-05,PARI,4,16,129,1703
2019-10-06,PARI,11,11,1356,443
2019-10-07,PARI,7,5,491,366
2019-10-08,PARI,5,3,163,217
2019-10-09,PARI,6,7,263,483
2019-10-10,PARI,5,5,194,121
2019-10-11,PARI,5,4,194,121
2019-10-12,PARI,4,11,167,1458
2019-10-13,PARI,9,7,1232,320
2019-10-14,PARI,4,5,173,266
2019-10-15,PARI,5,5,238,143
2019-10-16,PARI,4,5,162,261
2019-10-17,PARI,5,6,199,138
2019-10-18,PARI,4,5,69,255
2019-10-19,PARI,4,11,168,1122
2019-10-20,PARI,9,5,984,292
2019-10-21,PARI,4,4,171,147
2019-10-22,PARI,4,4,72,96
2019-10-23,PARI,4,4,175,161
2019-10-24,PARI,4,4,118,148
2019-10-25,PARI,5,5,226,201
2019-10-26,PARI,5,18,173,1785
2019-10-27,PARI,12,5,1726,480
2019-10-28,PARI,4,4,208,112
2019-10-29,PARI,4,4,114,109
2019-10-30,PARI,5,5,223,218
2019-10-31,PARI,6,5,387,264
2019-10-01,TIDUNG/PAYUNG,4,4,106,98
2019-10-02,TIDUNG/PAYUNG,5,6,103,179
2019-10-03,TIDUNG/PAYUNG,4,5,182,172
2019-10-04,TIDUNG/PAYUNG,4,5,237,339
2019-10-05,TIDUNG/PAYUNG,6,11,321,1340
2019-10-06,TIDUNG/PAYUNG,10,5,1416,150
2019-10-07,TIDUNG/PAYUNG,3,4,188,166
2019-10-08,TIDUNG/PAYUNG,4,3,164,128
2019-10-09,TIDUNG/PAYUNG,5,5,155,148
2019-10-10,TIDUNG/PAYUNG,6,5,208,169
2019-10-11,TIDUNG/PAYUNG,5,4,237,167
2019-10-12,TIDUNG/PAYUNG,4,10,145,1299
2019-10-13,TIDUNG/PAYUNG,10,4,1312,182
2019-10-14,TIDUNG/PAYUNG,4,4,179,156
2019-10-15,TIDUNG/PAYUNG,3,4,115,142
2019-10-16,TIDUNG/PAYUNG,3,3,82,118
2019-10-17,TIDUNG/PAYUNG,3,3,107,88
2019-10-18,TIDUNG/PAYUNG,4,3,95,269
2019-10-19,TIDUNG/PAYUNG,5,12,124,1077
2019-10-20,TIDUNG/PAYUNG,12,6,1171,171
2019-10-21,TIDUNG/PAYUNG,3,4,143,178
2019-10-22,TIDUNG/PAYUNG,3,3,177,195
2019-10-23,TIDUNG/PAYUNG,4,7,144,657
2019-10-24,TIDUNG/PAYUNG,5,4,283,165
2019-10-25,TIDUNG/PAYUNG,4,4,208,164
2019-10-26,TIDUNG/PAYUNG,3,9,119,1086
2019-10-27,TIDUNG/PAYUNG,8,4,1083,257
2019-10-28,TIDUNG/PAYUNG,3,2,132,144
2019-10-29,TIDUNG/PAYUNG,3,3,142,159
2019-10-30,TIDUNG/PAYUNG,3,4,197,225
2019-10-31,TIDUNG/PAYUNG,3,3,224,94
2019-10-01,PRAMUKA/PANGGANG,3,2,201,163
2019-10-02,PRAMUKA/PANGGANG,2,2,134,117
2019-10-03,PRAMUKA/PANGGANG,3,4,188,166
2019-10-04,PRAMUKA/PANGGANG,4,4,209,250
2019-10-05,PRAMUKA/PANGGANG,3,7,147,627
2019-10-06,PRAMUKA/PANGGANG,6,4,127,104
2019-10-07,PRAMUKA/PANGGANG,5,4,101,87
2019-10-08,PRAMUKA/PANGGANG,5,4,101,87
2019-10-09,PRAMUKA/PANGGANG,6,5,168,100
2019-10-10,PRAMUKA/PANGGANG,2,2,132,141
2019-10-11,PRAMUKA/PANGGANG,2,2,155,111
2019-10-12,PRAMUKA/PANGGANG,3,6,126,794
2019-10-13,PRAMUKA/PANGGANG,8,3,854,150
2019-10-14,PRAMUKA/PANGGANG,3,4,188,166
