tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2019-11-23,LANCANG,4,4,89,72
2019-11-24,LANCANG,4,4,71,68
2019-11-25,LANCANG,4,4,78,68
2019-11-26,LANCANG,4,4,73,95
2019-11-27,LANCANG,4,4,101,66
2019-11-28,LANCANG,4,4,53,51
2019-11-29,LANCANG,4,4,52,45
2019-11-30,LANCANG,4,4,85,131
2019-11-01,PARI,8,7,256,532
2019-11-02,PARI,6,5,118,348
2019-11-03,PARI,5,6,231,345
2019-11-04,PARI,4,4,109,80
2019-11-05,PARI,4,5,162,261
2019-11-06,PARI,5,6,199,138
2019-11-07,PARI,4,5,69,255
2019-11-08,PARI,4,4,181,102
2019-11-09,PARI,8,4,1089,265
2019-11-10,PARI,4,7,348,337
2019-11-11,PARI,4,4,239,292
2019-11-12,PARI,6,4,277,290
2019-11-13,PARI,4,4,376,280
2019-11-14,PARI,4,4,210,188
2019-11-15,PARI,4,6,336,456
2019-11-16,PARI,5,5,185,398
2019-11-17,PARI,5,5,193,157
2019-11-18,PARI,5,5,182,222
2019-11-19,PARI,8,7,729,639
2019-11-20,PARI,7,4,733,136
2019-11-21,PARI,4,5,154,153
2019-11-22,PARI,4,4,137,127
2019-11-23,PARI,4,6,78,153
2019-11-24,PARI,4,4,146,70
2019-11-25,PARI,4,4,111,141
2019-11-26,PARI,5,9,191,1159
2019-11-27,PARI,5,4,123,166
2019-11-28,PARI,5,5,182,160
2019-11-29,PARI,6,6,190,239
2019-11-30,PARI,4,6,78,153
2019-11-01,TIDUNG/PAYUNG,4,5,236,387
2019-11-02,TIDUNG/PAYUNG,6,6,211,139
2019-11-03,TIDUNG/PAYUNG,5,6,96,142
2019-11-04,TIDUNG/PAYUNG,4,4,103,106
2019-11-05,TIDUNG/PAYUNG,3,3,114,126
2019-11-06,TIDUNG/PAYUNG,5,5,97,192
2019-11-07,TIDUNG/PAYUNG,5,6,154,309
2019-11-08,TIDUNG/PAYUNG,4,5,209,217
2019-11-09,TIDUNG/PAYUNG,2,2,88,125
2019-11-10,TIDUNG/PAYUNG,5,5,209,741
2019-11-11,TIDUNG/PAYUNG,8,4,783,181
2019-11-12,TIDUNG/PAYUNG,6,4,123,89
2019-11-13,TIDUNG/PAYUNG,3,4,177,141
2019-11-14,TIDUNG/PAYUNG,4,5,74,231
2019-11-15,TIDUNG/PAYUNG,5,4,262,190
2019-11-16,TIDUNG/PAYUNG,3,3,109,73
2019-11-17,TIDUNG/PAYUNG,3,3,124,73
2019-11-18,TIDUNG/PAYUNG,4,3,93,90
2019-11-19,TIDUNG/PAYUNG,3,4,98,156
2019-11-20,TIDUNG/PAYUNG,4,3,95,77
2019-11-21,TIDUNG/PAYUNG,3,4,97,126
2019-11-22,TIDUNG/PAYUNG,4,3,107,61
2019-11-23,TIDUNG/PAYUNG,5,4,115,103
2019-11-24,TIDUNG/PAYUNG,4,6,59,318
2019-11-25,TIDUNG/PAYUNG,6,4,292,108
2019-11-26,TIDUNG/PAYUNG,4,4,134,105
2019-11-27,TIDUNG/PAYUNG,3,4,47,61
2019-11-28,TIDUNG/PAYUNG,4,3,127,116
2019-11-29,TIDUNG/PAYUNG,3,2,99,122
2019-11-30,TIDUNG/PAYUNG,7,5,209,217
2019-11-01,PRAMUKA/PANGGANG,4,4,156,243
2019-11-02,PRAMUKA/PANGGANG,4,3,166,179
2019-11-03,PRAMUKA/PANGGANG,3,4,125,195
2019-11-04,PRAMUKA/PANGGANG,5,4,186,183
2019-11-05,PRAMUKA/PANGGANG,3,3,104,183
2019-11-06,PRAMUKA/PANGGANG,3,8,218,664
2019-11-07,PRAMUKA/PANGGANG,3,4,117,146
2019-11-08,PRAMUKA/PANGGANG,4,3,123,97
2019-11-09,PRAMUKA/PANGGANG,3,4,151,170
2019-11-10,PRAMUKA/PANGGANG,4,3,110,126
2019-11-11,PRAMUKA/PANGGANG,3,3,145,157
2019-11-12,PRAMUKA/PANGGANG,3,7,138,813
2019-11-13,PRAMUKA/PANGGANG,3,5,110,223
2019-11-14,PRAMUKA/PANGGANG,5,5,107,101
2019-11-15,PRAMUKA/PANGGANG,2,2,111,114
2019-11-16,PRAMUKA/PANGGANG,5,6,96,142
2019-11-17,PRAMUKA/PANGGANG,4,4,103,106
2019-11-18,PRAMUKA/PANGGANG,8,7,114,126
2019-11-19,PRAMUKA/PANGGANG,4,3,106,147
2019-11-20,PRAMUKA/PANGGANG,4,3,137,102
2019-11-21,PRAMUKA/PANGGANG,4,5,113,162
2019-11-22,PRAMUKA/PANGGANG,4,4,136,114
2019-11-23,PRAMUKA/PANGGANG,3,4,86,111
2019-11-24,PRAMUKA/PANGGANG,4,4,69,117
2019-11-25,PRAMUKA/PANGGANG,3,5,80,144
2019-11-26,PRAMUKA/PANGGANG,6,4,157,114
2019-11-27,PRAMUKA/PANGGANG,4,3,84,80
2019-11-28,PRAMUKA/PANGGANG,3,5,63,142
2019-11-29,PRAMUKA/PANGGANG,5,4,149,97
2019-11-30,PRAMUKA/PANGGANG,6,4,161,101
2019-11-01,KELAPA,7,4,457,145
2019-11-02,KELAPA,5,6,246,247
2019-11-03,KELAPA,4,5,91,98
2019-11-04,KELAPA,5,4,125,84
2019-11-05,KELAPA,4,3,119,79
2019-11-06,KELAPA,5,4,63,164
2019-11-07,KELAPA,4,3,106,147
2019-11-08,KELAPA,4,3,137,102
2019-11-09,KELAPA,4,5,113,162
2019-11-10,KELAPA,4,4,136,114
2019-11-11,KELAPA,3,4,86,111
2019-11-12,KELAPA,6,6,99,100
2019-11-13,KELAPA,4,6,74,147
2019-11-14,KELAPA,5,4,79,73
2019-11-15,KELAPA,5,5,107,101
2019-11-16,KELAPA,2,2,111,114
2019-11-17,KELAPA,5,6,96,142
2019-11-18,KELAPA,4,4,103,106
2019-11-19,KELAPA,8,7,114,126
2019-11-20,KELAPA,5,5,97,192
2019-11-21,KELAPA,5,6,154,309
2019-11-22,KELAPA,8,4,783,181
2019-11-23,KELAPA,6,4,123,89
2019-11-24,KELAPA,3,2,111,97
2019-11-25,KELAPA,2,2,21,107
2019-11-26,KELAPA,3,2,99,13
2019-11-27,KELAPA,2,2,61,131
2019-11-28,KELAPA,7,5,209,217
2019-11-29,KELAPA,2,2,88,125
2019-11-30,KELAPA,5,5,209,741
2019-11-01,HARAPAN,3,5,80,144
2019-11-02,HARAPAN,2,3,25,21
2019-11-03,HARAPAN,1,2,17,12
2019-11-04,HARAPAN,1,4,15,506
2019-11-05,HARAPAN,4,1,419,16
2019-11-06,HARAPAN,1,3,20,72
2019-11-07,HARAPAN,2,3,13,31
2019-11-08,HARAPAN,2,2,35,14
2019-11-09,HARAPAN,2,2,10,46
2019-11-10,HARAPAN,2,2,39,58
2019-11-11,HARAPAN,1,6,21,479
2019-11-12,HARAPAN,5,1,485,4
2019-11-13,HARAPAN,1,2,485,121
2019-11-14,HARAPAN,2,1,33,11
2019-11-15,HARAPAN,1,1,7,5
2019-11-16,HARAPAN,1,1,10,23
2019-11-17,HARAPAN,1,3,16,70
2019-11-18,HARAPAN,1,1,16,9
2019-11-19,HARAPAN,1,1,40,12
2019-11-20,HARAPAN,8,4,805,214
2019-11-21,HARAPAN,5,4,245,190
2019-11-22,HARAPAN,3,4,105,119
2019-11-23,HARAPAN,4,3,120,139
2019-11-24,HARAPAN,8,3,603,223
