tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2019-09-13,PARI,5,4,157,153
2019-09-14,PARI,5,16,256,1527
2019-09-15,PARI,11,5,1171,93
2019-09-16,PARI,5,5,148,151
2019-09-17,PARI,5,5,143,164
2019-09-18,PARI,5,5,142,103
2019-09-19,PARI,5,5,106,70
2019-09-20,PARI,5,5,106,176
2019-09-21,PARI,5,13,138,1220
2019-09-22,PARI,10,6,1032,197
2019-09-23,PARI,5,6,96,142
2019-09-24,PARI,4,4,103,106
2019-09-25,PARI,8,7,114,126
2019-09-26,PARI,5,5,97,192
2019-09-27,PARI,5,6,154,309
2019-09-28,PARI,5,15,225,1467
2019-09-29,PARI,12,11,1497,847
2019-09-30,PARI,5,5,230,128
2019-09-01,TIDUNG/PAYUNG,12,9,1202,267
2019-09-02,TIDUNG/PAYUNG,4,6,174,315
2019-09-03,TIDUNG/PAYUNG,4,4,135,178
2019-09-04,TIDUNG/PAYUNG,6,6,186,167
2019-09-05,TIDUNG/PAYUNG,4,4,148,122
2019-09-06,TIDUNG/PAYUNG,9,7,301,292
2019-09-07,TIDUNG/PAYUNG,4,11,258,1730
2019-09-08,TIDUNG/PAYUNG,18,4,1777,218
2019-09-09,TIDUNG/PAYUNG,4,5,143,158
2019-09-10,TIDUNG/PAYUNG,4,5,133,182
2019-09-11,TIDUNG/PAYUNG,3,4,146,158
2019-09-12,TIDUNG/PAYUNG,5,5,161,191
2019-09-13,TIDUNG/PAYUNG,5,6,229,418
2019-09-14,TIDUNG/PAYUNG,6,10,149,1255
2019-09-15,TIDUNG/PAYUNG,12,5,1454,188
2019-09-16,TIDUNG/PAYUNG,4,5,125,111
2019-09-17,TIDUNG/PAYUNG,4,5,136,171
2019-09-18,TIDUNG/PAYUNG,4,4,73,165
2019-09-19,TIDUNG/PAYUNG,4,4,174,106
2019-09-20,TIDUNG/PAYUNG,5,5,113,265
2019-09-21,TIDUNG/PAYUNG,6,11,206,1079
2019-09-22,TIDUNG/PAYUNG,10,7,1310,244
2019-09-23,TIDUNG/PAYUNG,4,4,113,65
2019-09-24,TIDUNG/PAYUNG,4,4,102,91
2019-09-25,TIDUNG/PAYUNG,4,4,76,113
2019-09-26,TIDUNG/PAYUNG,6,6,144,148
2019-09-27,TIDUNG/PAYUNG,5,6,189,171
2019-09-28,TIDUNG/PAYUNG,6,9,200,1043
2019-09-29,TIDUNG/PAYUNG,10,6,1096,287
2019-09-30,TIDUNG/PAYUNG,5,5,140,207
2019-09-01,PRAMUKA/PANGGANG,8,4,805,214
2019-09-02,PRAMUKA/PANGGANG,5,4,245,190
2019-09-03,PRAMUKA/PANGGANG,3,4,105,119
2019-09-04,PRAMUKA/PANGGANG,4,3,120,139
2019-09-05,PRAMUKA/PANGGANG,8,3,603,223
2019-09-06,PRAMUKA/PANGGANG,3,4,114,166
2019-09-07,PRAMUKA/PANGGANG,4,3,128,116
2019-09-08,PRAMUKA/PANGGANG,3,3,131,116
2019-09-09,PRAMUKA/PANGGANG,4,5,148,223
2019-09-10,PRAMUKA/PANGGANG,7,5,130,125
2019-09-11,PRAMUKA/PANGGANG,3,5,110,223
2019-09-12,PRAMUKA/PANGGANG,5,5,107,101
2019-09-13,PRAMUKA/PANGGANG,2,2,111,114
2019-09-14,PRAMUKA/PANGGANG,5,6,96,142
2019-09-15,PRAMUKA/PANGGANG,4,4,103,106
2019-09-16,PRAMUKA/PANGGANG,8,7,114,126
2019-09-17,PRAMUKA/PANGGANG,5,5,97,192
2019-09-18,PRAMUKA/PANGGANG,5,6,154,309
2019-09-19,PRAMUKA/PANGGANG,7,5,209,217
2019-09-20,PRAMUKA/PANGGANG,2,2,88,125
2019-09-21,PRAMUKA/PANGGANG,5,5,209,741
2019-09-22,PRAMUKA/PANGGANG,8,4,783,181
2019-09-23,PRAMUKA/PANGGANG,6,4,123,89
2019-09-24,PRAMUKA/PANGGANG,2,2,61,131
2019-09-25,PRAMUKA/PANGGANG,3,4,130,420
2019-09-26,PRAMUKA/PANGGANG,6,3,495,172
2019-09-27,PRAMUKA/PANGGANG,3,3,139,172
2019-09-28,PRAMUKA/PANGGANG,3,4,145,222
2019-09-29,PRAMUKA/PANGGANG,8,4,783,181
2019-09-30,PRAMUKA/PANGGANG,7,5,231,255
2019-09-01,KELAPA,6,5,146,96
2019-09-02,KELAPA,5,5,186,110
2019-09-03,KELAPA,4,3,147,60
2019-09-04,KELAPA,4,6,136,149
2019-09-05,KELAPA,3,4,15,91
2019-09-06,KELAPA,4,3,81,115
2019-09-07,KELAPA,4,5,22,205
2019-09-08,KELAPA,6,5,137,96
2019-09-09,KELAPA,4,7,118,193
2019-09-10,KELAPA,6,4,125,85
2019-09-11,KELAPA,4,6,100,161
2019-09-12,KELAPA,6,5,194,122
2019-09-13,KELAPA,6,5,113,125
2019-09-14,KELAPA,5,6,74,245
2019-09-15,KELAPA,7,4,174,86
2019-09-16,KELAPA,5,6,124,124
2019-09-17,KELAPA,5,4,143,110
2019-09-18,KELAPA,4,4,93,106
2019-09-19,KELAPA,4,3,131,65
2019-09-20,KELAPA,3,3,67,130
2019-09-21,KELAPA,4,6,42,114
2019-09-22,KELAPA,5,4,169,108
2019-09-23,KELAPA,5,5,107,101
2019-09-24,KELAPA,6,4,123,89
2019-09-25,KELAPA,4,4,60,50
2019-09-26,KELAPA,6,3,114,109
2019-09-27,KELAPA,3,3,54,79
2019-09-28,KELAPA,6,6,82,201
2019-09-29,KELAPA,7,6,152,125
2019-09-30,KELAPA,5,5,109,99
2019-09-01,HARAPAN,6,1,167,6
2019-09-02,HARAPAN,1,5,7,54
2019-09-03,HARAPAN,1,3,169,11
2019-09-04,HARAPAN,3,3,83,81
2019-09-05,HARAPAN,2,1,152,9
2019-09-06,HARAPAN,2,4,54,152
2019-09-07,HARAPAN,4,10,137,1583
2019-09-08,HARAPAN,7,2,21,1410
2019-09-09,HARAPAN,1,3,74,12
2019-09-10,HARAPAN,3,1,89,6
2019-09-11,HARAPAN,1,2,20,45
2019-09-12,HARAPAN,3,2,84,40
2019-09-13,HARAPAN,2,1,54,2
2019-09-14,HARAPAN,1,7,14,1103
