tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2020-03-17,LANCANG,6,6,45,36
2020-03-18,LANCANG,6,6,43,18
2020-03-19,LANCANG,6,6,47,25
2020-03-20,LANCANG,6,6,64,19
2020-03-21,LANCANG,6,6,50,39
2020-03-22,LANCANG,6,6,50,25
2020-03-23,LANCANG,6,6,41,21
2020-03-24,LANCANG,6,6,47,23
2020-03-25,LANCANG,6,6,41,34
2020-03-26,LANCANG,5,5,47,24
2020-03-27,LANCANG,5,5,46,52
2020-03-28,LANCANG,6,6,93,21
2020-03-29,LANCANG,6,6,43,43
2020-03-30,LANCANG,5,5,29,18
2020-03-31,LANCANG,5,5,50,28
2020-03-01,PARI,5,5,31,39
2020-03-02,PARI,5,5,41,18
2020-03-03,PARI,4,4,20,19
2020-03-04,PARI,5,5,29,16
2020-03-05,PARI,4,4,31,38
2020-03-06,PARI,3,4,18,92
2020-03-07,PARI,5,4,87,38
2020-03-08,PARI,5,5,28,32
2020-03-09,PARI,4,4,19,91
2020-03-10,PARI,5,5,67,32
2020-03-11,PARI,5,5,34,109
2020-03-12,PARI,5,5,51,75
2020-03-13,PARI,5,5,106,177
2020-03-14,PARI,8,8,249,99
2020-03-15,PARI,6,6,40,58
2020-03-16,PARI,5,5,63,26
2020-03-17,PARI,5,5,50,10
2020-03-18,PARI,5,5,23,25
2020-03-19,PARI,5,4,23,48
2020-03-20,PARI,5,6,34,230
2020-03-21,PARI,9,8,363,167
2020-03-22,PARI,4,5,63,61
2020-03-23,PARI,4,4,27,48
2020-03-24,PARI,5,5,67,18
2020-03-25,PARI,5,5,45,40
2020-03-26,PARI,6,4,35,75
2020-03-27,PARI,6,8,61,307
2020-03-28,PARI,10,9,443,192
2020-03-29,PARI,4,5,66,79
2020-03-30,PARI,5,5,63,46
2020-03-31,PARI,6,6,64,60
2020-03-01,TIDUNG/PAYUNG,5,5,17,31
2020-03-02,TIDUNG/PAYUNG,4,4,13,25
2020-03-03,TIDUNG/PAYUNG,4,4,22,18
2020-03-04,TIDUNG/PAYUNG,4,4,12,25
2020-03-05,TIDUNG/PAYUNG,5,5,16,32
2020-03-06,TIDUNG/PAYUNG,4,5,18,95
2020-03-07,TIDUNG/PAYUNG,5,4,74,18
2020-03-08,TIDUNG/PAYUNG,4,5,18,27
2020-03-09,TIDUNG/PAYUNG,4,4,19,20
2020-03-10,TIDUNG/PAYUNG,5,4,22,29
2020-03-11,TIDUNG/PAYUNG,4,5,15,99
2020-03-12,TIDUNG/PAYUNG,5,4,53,27
2020-03-13,TIDUNG/PAYUNG,4,5,15,109
2020-03-14,TIDUNG/PAYUNG,5,4,118,27
2020-03-15,TIDUNG/PAYUNG,5,5,51,31
2020-03-16,TIDUNG/PAYUNG,4,5,17,21
2020-03-17,TIDUNG/PAYUNG,4,4,20,26
2020-03-18,TIDUNG/PAYUNG,4,4,27,34
2020-03-19,TIDUNG/PAYUNG,5,4,41,22
2020-03-20,TIDUNG/PAYUNG,4,5,8,114
2020-03-21,TIDUNG/PAYUNG,5,4,97,20
2020-03-22,TIDUNG/PAYUNG,4,5,25,33
2020-03-23,TIDUNG/PAYUNG,4,4,22,25
2020-03-24,TIDUNG/PAYUNG,4,4,16,31
2020-03-25,TIDUNG/PAYUNG,4,4,17,20
2020-03-26,TIDUNG/PAYUNG,5,5,26,31
2020-03-27,TIDUNG/PAYUNG,4,7,15,186
2020-03-28,TIDUNG/PAYUNG,7,5,153,41
2020-03-29,TIDUNG/PAYUNG,4,6,20,88
2020-03-30,TIDUNG/PAYUNG,4,4,18,24
2020-03-31,TIDUNG/PAYUNG,5,4,66,24
2020-03-01,PRAMUKA/PANGGANG,5,5,51,112
2020-03-02,PRAMUKA/PANGGANG,5,6,118,79
2020-03-03,PRAMUKA/PANGGANG,6,5,90,80
2020-03-04,PRAMUKA/PANGGANG,5,5,90,184
2020-03-05,PRAMUKA/PANGGANG,6,9,105,379
2020-03-06,PRAMUKA/PANGGANG,7,5,203,137
2020-03-07,PRAMUKA/PANGGANG,5,5,97,105
2020-03-08,PRAMUKA/PANGGANG,5,5,78,95
2020-03-09,PRAMUKA/PANGGANG,6,5,92,77
2020-03-10,PRAMUKA/PANGGANG,5,5,117,73
2020-03-11,PRAMUKA/PANGGANG,5,5,69,131
2020-03-12,PRAMUKA/PANGGANG,4,10,91,342
2020-03-13,PRAMUKA/PANGGANG,10,5,413,108
2020-03-14,PRAMUKA/PANGGANG,5,7,35,65
2020-03-15,PRAMUKA/PANGGANG,2,3,2,24
2020-03-16,PRAMUKA/PANGGANG,1,2,16,5
2020-03-17,PRAMUKA/PANGGANG,1,0,0,0
2020-03-18,PRAMUKA/PANGGANG,5,3,20,24
2020-03-19,PRAMUKA/PANGGANG,1,2,0,0
2020-03-20,PRAMUKA/PANGGANG,6,3,275,98
2020-03-21,PRAMUKA/PANGGANG,5,5,64,118
2020-03-22,PRAMUKA/PANGGANG,5,5,102,94
2020-03-23,PRAMUKA/PANGGANG,5,5,87,100
2020-03-24,PRAMUKA/PANGGANG,5,7,95,102
2020-03-25,PRAMUKA/PANGGANG,5,5,139,106
2020-03-26,PRAMUKA/PANGGANG,3,5,77,283
2020-03-27,PRAMUKA/PANGGANG,6,4,303,150
2020-03-28,PRAMUKA/PANGGANG,5,5,136,103
2020-03-29,PRAMUKA/PANGGANG,4,5,77,152
2020-03-30,PRAMUKA/PANGGANG,5,5,135,101
2020-03-31,PRAMUKA/PANGGANG,5,5,110,103
2020-03-01,KELAPA,4,3,56,47
2020-03-02,KELAPA,3,5,55,107
2020-03-03,KELAPA,4,3,80,69
2020-03-04,KELAPA,2,3,19,96
2020-03-05,KELAPA,5,3,75,69
2020-03-06,KELAPA,3,4,51,55
2020-03-07,KELAPA,4,3,76,48
2020-03-08,KELAPA,3,5,73,80
2020-03-09,KELAPA,4,4,73,92
2020-03-10,KELAPA,2,3,66,52
2020-03-11,KELAPA,2,2,56,70
2020-03-12,KELAPA,4,6,40,114
2020-03-13,KELAPA,4,3,61,63
2020-03-14,KELAPA,3,4,16,37
2020-03-15,KELAPA,3,1,34,1
2020-03-16,KELAPA,1,2,7,0
2020-03-17,KELAPA,2,1,15,3
2020-03-18,KELAPA,2,3,10,29
2020-03-19,KELAPA,3,2,5,11
2020-03-20,KELAPA,4,3,105,108
2020-03-21,KELAPA,2,4,87,100
2020-03-22,KELAPA,4,2,102,84
2020-03-23,KELAPA,4,3,99,106
2020-03-24,KELAPA,4,4,68,103
2020-03-25,KELAPA,3,4,91,118
2020-03-26,KELAPA,5,5,81,261
2020-03-27,KELAPA,4,4,78,112
2020-03-28,KELAPA,2,4,95,64
2020-03-29,KELAPA,4,4,52,135
2020-03-30,KELAPA,4,4,90,103
2020-03-31,KELAPA,4,4,106,153
2020-03-01,HARAPAN,1,0,0,0
