tanggal,pelabuhan,kapal_berangkat,kapal_tiba,penumpang_naik,penumpang_turun
2020-02-28,LANCANG,6,6,76,19
2020-02-01,PARI,4,4,33,27
2020-02-02,PARI,4,4,25,13
2020-02-03,PARI,5,5,27,23
2020-02-04,PARI,5,5,36,36
2020-02-05,PARI,5,5,35,55
2020-02-06,PARI,1,2,24,63
2020-02-07,PARI,3,2,102,18
2020-02-08,PARI,2,2,13,22
2020-02-09,PARI,4,4,34,27
2020-02-10,PARI,5,5,34,32
2020-02-11,PARI,4,4,34,18
2020-02-12,PARI,7,7,32,136
2020-02-13,PARI,6,6,73,84
2020-02-14,PARI,7,7,174,58
2020-02-15,PARI,5,5,38,29
2020-02-16,PARI,4,4,28,15
2020-02-17,PARI,4,4,12,34
2020-02-18,PARI,5,5,33,26
2020-02-19,PARI,5,4,26,21
2020-02-20,PARI,2,3,7,91
2020-02-21,PARI,4,3,94,19
2020-02-22,PARI,5,5,19,24
2020-02-23,PARI,3,3,15,12
2020-02-24,PARI,6,6,21,42
2020-02-25,PARI,6,6,32,17
2020-02-26,PARI,6,6,32,31
2020-02-27,PARI,7,7,51,91
2020-02-28,PARI,8,8,151,110
2020-02-01,TIDUNG/PAYUNG,4,4,18,21
2020-02-02,TIDUNG/PAYUNG,4,4,10,18
2020-02-03,TIDUNG/PAYUNG,4,4,16,28
2020-02-04,TIDUNG/PAYUNG,4,4,19,23
2020-02-05,TIDUNG/PAYUNG,3,3,19,27
2020-02-06,TIDUNG/PAYUNG,1,2,0,52
2020-02-07,TIDUNG/PAYUNG,1,1,0,0
2020-02-08,TIDUNG/PAYUNG,1,3,0,51
2020-02-09,TIDUNG/PAYUNG,4,4,18,9
2020-02-10,TIDUNG/PAYUNG,4,5,7,18
2020-02-11,TIDUNG/PAYUNG,5,4,24,14
2020-02-12,TIDUNG/PAYUNG,4,5,12,63
2020-02-13,TIDUNG/PAYUNG,4,5,17,41
2020-02-14,TIDUNG/PAYUNG,5,4,55,23
2020-02-15,TIDUNG/PAYUNG,4,5,15,30
2020-02-16,TIDUNG/PAYUNG,4,5,22,47
2020-02-17,TIDUNG/PAYUNG,5,5,38,24
2020-02-18,TIDUNG/PAYUNG,4,4,14,20
2020-02-19,TIDUNG/PAYUNG,5,4,15,15
2020-02-20,TIDUNG/PAYUNG,1,2,0,58
2020-02-21,TIDUNG/PAYUNG,5,4,56,16
2020-02-22,TIDUNG/PAYUNG,4,6,26,27
2020-02-23,TIDUNG/PAYUNG,4,4,9,10
2020-02-24,TIDUNG/PAYUNG,4,4,19,19
2020-02-25,TIDUNG/PAYUNG,4,4,16,16
2020-02-26,TIDUNG/PAYUNG,5,5,21,26
2020-02-27,TIDUNG/PAYUNG,4,5,8,97
2020-02-28,TIDUNG/PAYUNG,5,5,86,34
2020-02-01,PRAMUKA/PANGGANG,6,4,82,61
2020-02-02,PRAMUKA/PANGGANG,4,5,73,55
2020-02-03,PRAMUKA/PANGGANG,5,4,75,68
2020-02-04,PRAMUKA/PANGGANG,5,8,76,309
2020-02-05,PRAMUKA/PANGGANG,9,5,392,110
2020-02-06,PRAMUKA/PANGGANG,5,6,76,100
2020-02-07,PRAMUKA/PANGGANG,6,5,81,128
2020-02-08,PRAMUKA/PANGGANG,5,6,82,56
2020-02-09,PRAMUKA/PANGGANG,7,5,65,71
2020-02-10,PRAMUKA/PANGGANG,5,5,74,112
2020-02-11,PRAMUKA/PANGGANG,5,11,65,418
2020-02-12,PRAMUKA/PANGGANG,7,6,328,73
2020-02-13,PRAMUKA/PANGGANG,6,8,64,132
2020-02-14,PRAMUKA/PANGGANG,6,5,87,54
2020-02-15,PRAMUKA/PANGGANG,6,5,42,65
2020-02-16,PRAMUKA/PANGGANG,5,4,48,39
2020-02-17,PRAMUKA/PANGGANG,5,5,53,87
2020-02-18,PRAMUKA/PANGGANG,5,9,37,223
2020-02-19,PRAMUKA/PANGGANG,7,5,307,81
2020-02-20,PRAMUKA/PANGGANG,5,6,62,109
2020-02-21,PRAMUKA/PANGGANG,5,5,56,49
2020-02-22,PRAMUKA/PANGGANG,5,6,51,43
2020-02-23,PRAMUKA/PANGGANG,5,5,51,62
2020-02-24,PRAMUKA/PANGGANG,5,6,82,86
2020-02-25,PRAMUKA/PANGGANG,6,6,46,214
2020-02-26,PRAMUKA/PANGGANG,8,5,282,74
2020-02-27,PRAMUKA/PANGGANG,6,5,79,92
2020-02-28,PRAMUKA/PANGGANG,7,5,43,50
2020-02-01,KELAPA,5,4,73,39
2020-02-02,KELAPA,3,6,62,73
2020-02-03,KELAPA,3,2,31,110
2020-02-04,KELAPA,4,5,78,98
2020-02-05,KELAPA,4,4,89,83
2020-02-06,KELAPA,3,4,118,72
2020-02-07,KELAPA,3,3,69,71
2020-02-08,KELAPA,4,4,72,51
2020-02-09,KELAPA,5,4,74,51
2020-02-10,KELAPA,3,4,54,95
2020-02-11,KELAPA,4,3,62,62
2020-02-12,KELAPA,3,5,52,117
2020-02-13,KELAPA,5,4,82,80
2020-02-14,KELAPA,3,4,42,88
2020-02-15,KELAPA,3,3,46,58
2020-02-16,KELAPA,4,3,42,46
2020-02-17,KELAPA,1,3,29,109
2020-02-18,KELAPA,3,3,48,55
2020-02-19,KELAPA,4,3,53,51
2020-02-20,KELAPA,5,5,59,69
2020-02-21,KELAPA,4,3,78,55
2020-02-22,KELAPA,5,5,53,41
2020-02-23,KELAPA,3,3,52,57
2020-02-24,KELAPA,3,3,53,53
2020-02-25,KELAPA,4,3,37,81
2020-02-26,KELAPA,3,4,68,74
2020-02-27,KELAPA,4,3,44,48
2020-02-28,KELAPA,3,3,58,37
2020-02-01,HARAPAN,1,1,4,4
2020-02-02,HARAPAN,1,2,4,12
2020-02-03,HARAPAN,3,2,23,6
2020-02-04,HARAPAN,1,4,6,304
2020-02-05,HARAPAN,4,2,312,12
2020-02-06,HARAPAN,1,4,6,23
